Data,Fundo,Cota,Greenness,Propriedades certificadas
2014-02-03,15296696000112,"46,387059091","0,00",0
2014-03-05,15296696000112,"47,62020022","0,00",0
2014-04-01,15296696000112,"46,061802582","0,00",0
2014-05-02,15296696000112,"47,823795295","0,00",0
2014-06-02,15296696000112,"47,064942339","0,00",0
2014-07-01,15296696000112,"48,285702232","0,00",0
2014-08-01,15296696000112,"51,513329365","0,00",0
2014-09-01,15296696000112,"59,537577125","0,00",0
2014-10-01,15296696000112,"55,142700095","0,00",0
2014-11-03,15296696000112,"52,372173534","0,00",0
2014-12-01,15296696000112,"46,341693079","0,00",0
2015-01-02,15296696000112,"42,57864826","0,00",0
2015-02-02,15296696000112,"46,75087675","61888,23",1
2015-03-02,15296696000112,"48,191267313","61888,23",1
2015-04-02,15296696000112,"47,203788533","61888,23",1
2015-05-04,15296696000112,"49,934499095","61888,23",1
2015-06-01,15296696000112,"49,3823792","61888,23",1
2015-07-01,15296696000112,"51,328930275","61888,23",1
2015-08-03,15296696000112,"50,801855325","61888,23",1
2015-09-01,15296696000112,"49,048153949","61888,23",1
2015-10-01,15296696000112,"46,854731973","61888,23",1
2015-11-03,15296696000112,"47,675504476","61888,23",1
2015-12-01,15296696000112,"49,786700452","61888,23",1
2016-01-04,15296696000112,"51,017563024","61888,23",1
2016-02-01,15296696000112,"50,527616292","61888,23",1
2016-03-01,15296696000112,"48,255130423","61888,23",1
2016-04-01,15296696000112,"51,427135067","61888,23",1
2016-05-02,15296696000112,"58,194913531","61888,23",1
2016-06-01,15296696000112,"62,241167128","61888,23",1
2016-07-01,15296696000112,"61,837594242","61888,23",1
2016-08-01,15296696000112,"64,132934017","61888,23",1
2016-09-01,15296696000112,"65,653482095","61888,23",1
2016-10-03,15296696000112,"68,766081093","61888,23",1
2016-11-01,15296696000112,"69,93259962","61888,23",1
2016-12-01,15296696000112,"69,704445177","61888,23",1
2017-01-03,15296696000112,"69,482451571","61888,23",1
2017-02-01,15296696000112,"71,614546201","61888,23",1
2017-03-02,15296696000112,"79,460731073","61888,23",1
2017-04-03,15296696000112,"80,925336072","61888,23",1
2017-05-02,15296696000112,"80,384248155","61888,23",1
2017-06-01,15296696000112,"80,726526659","61888,23",1
2017-07-03,15296696000112,"77,843860542","61888,23",1
2017-08-01,15296696000112,"82,621623244","61888,23",1
2017-09-01,15296696000112,"81,8","61888,23",1
2012-09-11,15333306000137,"62,295651701","0,00",0
2012-10-01,15333306000137,"68,525216871","0,00",0
2012-11-01,15333306000137,"65,244801141","0,00",0
2012-12-03,15333306000137,"68,251191263","0,00",0
2013-01-02,15333306000137,"66,047715321","0,00",0
2013-02-01,15333306000137,"62,217264531","0,00",0
2013-03-01,15333306000137,"62,049197115","0,00",0
2013-04-01,15333306000137,"59,320247699","0,00",0
2013-05-02,15333306000137,"56,568154498","0,00",0
2013-06-03,15333306000137,"59,344720566","0,00",0
2013-07-01,15333306000137,"53,633679654","0,00",0
2013-08-01,15333306000137,"54,096868309","0,00",0
2013-09-02,15333306000137,"54,12586656","0,00",0
2013-10-01,15333306000137,"55,003423624","0,00",0
2013-11-01,15333306000137,"52,674500157","0,00",0
2013-12-02,15333306000137,"52,150408644","0,00",0
2014-01-02,15333306000137,"52,382815113","0,00",0
2014-02-03,15333306000137,"46,861732775","0,00",0
2014-03-05,15333306000137,"51,495711327","0,00",0
2014-04-01,15333306000137,"52,713689233","0,00",0
2014-05-02,15333306000137,"57,879182482","0,00",0
2014-06-02,15333306000137,"58,776433262","0,00",0
2014-07-01,15333306000137,"58,734026945","0,00",0
2014-08-01,15333306000137,"60,376443491","0,00",0
2014-09-01,15333306000137,"60,258078716","0,00",0
2014-10-01,15333306000137,"61,542488521","0,00",0
2014-11-03,15333306000137,"61,327187331","0,00",0
2014-12-01,15333306000137,"58,887033938","0,00",0
2015-01-02,15333306000137,"58,870331601","0,00",0
2015-02-02,15333306000137,"57,060589707","0,00",0
2015-03-02,15333306000137,"55,709305402","0,00",0
2015-04-01,15333306000137,"52,125197051","0,00",0
2015-05-04,15333306000137,"57,306179841","0,00",0
2015-06-01,15333306000137,"60,607585164","0,00",0
2015-07-01,15333306000137,"60,993208093","0,00",0
2015-08-03,15333306000137,"61,357433984","0,00",0
2015-09-01,15333306000137,"59,005667173","0,00",0
2015-10-01,15333306000137,"52,567945705","0,00",0
2015-11-03,15333306000137,"53,070054598","0,00",0
2015-12-01,15333306000137,"51,256812439","0,00",0
2016-01-04,15333306000137,"46,927242261","0,00",0
2016-02-01,15333306000137,"42,929437787","0,00",0
2016-03-01,15333306000137,"36,956056629","0,00",0
2016-04-01,15333306000137,"45,243792875","0,00",0
2016-05-02,15333306000137,"52,416556044","0,00",0
2016-06-01,15333306000137,"55,524824613","0,00",0
2016-07-01,15333306000137,"55,71449578","0,00",0
2016-08-01,15333306000137,"65,175421596","0,00",0
2016-09-01,15333306000137,"55,045092296","0,00",0
2016-10-03,15333306000137,"57,615753718","0,00",0
2016-11-01,15333306000137,"59,085305591","0,00",0
2016-12-01,15333306000137,"53,237989744","0,00",0
2017-01-02,15333306000137,"49,963642593","0,00",0
2017-02-01,15333306000137,"54,405376162","0,00",0
2017-03-01,15333306000137,"57,336518506","0,00",0
2017-04-03,15333306000137,"54,58359913","0,00",0
2017-05-02,15333306000137,"53,468863605","0,00",0
2017-06-01,15333306000137,"47,414116003","0,00",0
2017-07-03,15333306000137,"47,22699424","0,00",0
2017-08-01,15333306000137,"45,83621181","0,00",0
2017-09-01,15333306000137,"42,58","0,00",0
2013-10-10,15348117000138,"6144,799679","0,00",0
2013-11-01,15348117000138,"6493,538839","0,00",0
2013-12-02,15348117000138,"6954,864229","0,00",0
2014-01-02,15348117000138,"7397,698469","0,00",0
2014-02-03,15348117000138,"17449,49843","0,00",0
2014-03-05,15348117000138,"17999,98147","0,00",0
2014-04-01,15348117000138,"18513,29039","0,00",0
2014-05-02,15348117000138,"19024,53788","0,00",0
2014-06-02,15348117000138,"19539,40211","0,00",0
2014-07-01,15348117000138,"20470,74668","0,00",0
2014-08-01,15348117000138,"21055,02391","0,00",0
2014-09-01,15348117000138,"21706,0494","0,00",0
2014-10-01,15348117000138,"21676,53514","0,00",0
2014-11-03,15348117000138,"22863,52077","0,00",0
2014-12-01,15348117000138,"23437,72759","0,00",0
2015-01-02,15348117000138,"23952,98397","0,00",0
2015-02-02,15348117000138,"24539,29878","0,00",0
2015-03-02,15348117000138,"24703,01628","0,00",0
2015-04-01,15348117000138,"25688,59246","0,00",0
2015-05-04,15348117000138,"26269,18402","0,00",0
2015-06-01,15348117000138,"26841,28224","0,00",0
2015-07-01,15348117000138,"27163,21509","0,00",0
2015-08-03,15348117000138,"27999,70898","0,00",0
2015-09-01,15348117000138,"28586,3619","0,00",0
2015-10-01,15348117000138,"29161,54484","0,00",0
2015-11-03,15348117000138,"29732,69437","0,00",0
2015-12-01,15348117000138,"30300,93755","0,00",0
2016-01-04,15348117000138,"25687,9149","0,00",0
2016-02-01,15348117000138,"26273,27082","0,00",0
2016-03-01,15348117000138,"26851,31164","0,00",0
2016-04-01,15348117000138,"27400,68456","0,00",0
2016-05-02,15348117000138,"27384,76062","0,00",0
2016-06-01,15348117000138,"27633,11668","0,00",0
2016-07-01,15348117000138,"28229,87533","0,00",0
2016-08-01,15348117000138,"28638,60465","0,00",0
2016-09-01,15348117000138,"29170,71916","0,00",0
2016-10-03,15348117000138,"29767,32672","0,00",0
2016-11-01,15348117000138,"29830,51019","0,00",0
2016-12-01,15348117000138,"29143,0339","0,00",0
2017-01-02,15348117000138,"29677,97007","0,00",0
2017-02-01,15348117000138,"30171,04442","0,00",0
2017-03-01,15348117000138,"31579,07346","0,00",0
2017-04-03,15348117000138,"31037,71512","0,00",0
2017-05-02,15348117000138,"31447,44066","0,00",0
2017-06-01,15348117000138,"31777,57223","0,00",0
2017-07-03,15348117000138,"32135,09365","0,00",0
2017-08-01,15348117000138,"32523,91224","0,00",0
2012-07-20,15394563000189,"560,89408507","0,00",0
2012-08-01,15394563000189,"557,811845","0,00",0
2012-09-05,15394563000189,"562,136683","0,00",0
2012-10-04,15394563000189,"557,76742924","0,00",0
2012-11-06,15394563000189,"529,02986692","0,00",0
2012-12-03,15394563000189,"511,88549168","0,00",0
2013-01-02,15394563000189,"503,07893777","0,00",0
2013-02-01,15394563000189,"526,71284484","0,00",0
2013-03-04,15394563000189,"532,50351933","0,00",0
2013-04-04,15394563000189,"507,44545104","0,00",0
2013-05-02,15394563000189,"471,14811656","0,00",0
2013-06-05,15394563000189,"519,41845641","0,00",0
2013-07-03,15394563000189,"475,21079879","0,00",0
2013-08-01,15394563000189,"455,12069747","0,00",0
2013-09-02,15394563000189,"464,9357706","0,00",0
2013-10-01,15394563000189,"460,0024897","0,00",0
2013-11-01,15394563000189,"486,61127947","0,00",0
2013-12-04,15394563000189,"512,97054632","0,00",0
2014-01-03,15394563000189,"505,01190025","0,00",0
2014-02-05,15394563000189,"530,8117498","0,00",0
2014-03-06,15394563000189,"583,36886562","0,00",0
2014-04-04,15394563000189,"587,42882971","0,00",0
2014-05-02,15394563000189,"586,86601532","0,00",0
2014-06-04,15394563000189,"604,85182247","0,00",0
2014-07-03,15394563000189,"630,21337561","0,00",0
2014-08-01,15394563000189,"617,10624893","0,00",0
2014-09-01,15394563000189,"622,75241708","0,00",0
2014-10-01,15394563000189,"624,82086008","0,00",0
2014-11-03,15394563000189,"642,53206789","0,00",0
2014-12-01,15394563000189,"640,75754566","0,00",0
2015-01-02,15394563000189,"648,63907474","0,00",0
2015-02-02,15394563000189,"653,87392567","0,00",0
2015-03-03,15394563000189,"652,55785424","0,00",0
2015-04-01,15394563000189,"623,19019527","0,00",0
2015-05-04,15394563000189,"618,06951293","0,00",0
2015-06-01,15394563000189,"651,92199339","0,00",0
2015-07-02,15394563000189,"704,31503862","0,00",0
2015-08-03,15394563000189,"710,21216135","0,00",0
2015-09-01,15394563000189,"695,46011704","0,00",0
2015-10-01,15394563000189,"700,20674091","0,00",0
2015-11-04,15394563000189,"727,88432115","0,00",0
2015-12-02,15394563000189,"737,13512053","0,00",0
2016-01-08,15394563000189,"748,58915748","0,00",0
2016-02-01,15394563000189,"756,64294336","0,00",0
2016-03-01,15394563000189,"755,00508322","0,00",0
2016-04-01,15394563000189,"764,81268617","0,00",0
2016-05-02,15394563000189,"790,74351063","0,00",0
2016-06-01,15394563000189,"794,64477042","0,00",0
2016-07-04,15394563000189,"848,89293569","0,00",0
2016-08-01,15394563000189,"885,15737631","0,00",0
2016-09-02,15394563000189,"911,92484444","0,00",0
2016-10-04,15394563000189,"932,10436614","0,00",0
2016-11-01,15394563000189,"923,05723154","0,00",0
2016-12-01,15394563000189,"927,92059242","0,00",0
2017-01-02,15394563000189,"950,83415033","0,00",0
2017-02-01,15394563000189,"957,58444345","0,00",0
2017-03-01,15394563000189,"998,6259795","0,00",0
2017-04-03,15394563000189,"1008,659225","0,00",0
2017-05-02,15394563000189,"993,06577045","0,00",0
2017-06-01,15394563000189,"1034,0120884","0,00",0
2017-07-03,15394563000189,"994,00137831","0,00",0
2017-08-01,15394563000189,"988,05717279","0,00",0
2017-09-01,15394563000189,1010,"0,00",0
2015-04-29,15489509000117,"984,61561","0,00",0
2015-05-04,15489509000117,"982,495589","0,00",0
2015-06-01,15489509000117,"1256,458648","0,00",0
2015-07-01,15489509000117,"1304,363795","0,00",0
2015-08-03,15489509000117,"1317,480087","0,00",0
2015-09-01,15489509000117,"1352,152785","0,00",0
2015-10-01,15489509000117,"1329,667273","0,00",0
2015-11-03,15489509000117,"1395,625317","0,00",0
2015-12-01,15489509000117,"1459,691853","0,00",0
2016-01-04,15489509000117,"1514,140201","0,00",0
2016-02-01,15489509000117,"1580,414345","0,00",0
2016-03-01,15489509000117,"1648,444039","0,00",0
2016-04-01,15489509000117,"1777,947434","0,00",0
2016-05-02,15489509000117,"1842,84243","0,00",0
2016-06-01,15489509000117,"1910,669575","0,00",0
2016-07-01,15489509000117,"2043,036742","0,00",0
2016-08-01,15489509000117,"1969,620188","0,00",0
2016-09-01,15489509000117,"1967,320968","0,00",0
2016-10-03,15489509000117,"2035,498068","0,00",0
2016-11-01,15489509000117,"2097,369966","0,00",0
2016-12-01,15489509000117,"2161,462729","0,00",0
2017-01-02,15489509000117,"2009,955711","0,00",0
2017-02-01,15489509000117,"2328,186503","0,00",0
2017-03-01,15489509000117,"2460,182641","0,00",0
2017-04-03,15489509000117,"2485,461941","0,00",0
2017-05-02,15489509000117,"2695,056166","0,00",0
2017-06-01,15489509000117,"2657,724429","0,00",0
2017-07-03,15489509000117,"2653,610688","0,00",0
2017-08-01,15489509000117,"2651,367016","0,00",0
2017-09-01,15489509000117,"2879,086514","0,00",0
2013-03-11,15538445000105,"56,78015106","0,00",0
2013-04-01,15538445000105,"52,673386882","0,00",0
2013-05-02,15538445000105,"48,821794949","0,00",0
2013-06-03,15538445000105,"51,295059531","0,00",0
2013-07-01,15538445000105,"49,921283245","0,00",0
2013-08-01,15538445000105,"50,742872283","0,00",0
2013-09-02,15538445000105,"50,073172626","0,00",0
2013-10-01,15538445000105,"50,597435632","0,00",0
2013-11-01,15538445000105,"53,18280683","0,00",0
2013-12-02,15538445000105,"52,371442599","0,00",0
2014-01-02,15538445000105,"52,260218669","0,00",0
2014-02-03,15538445000105,"48,304082306","0,00",0
2014-03-05,15538445000105,"48,807051367","0,00",0
2014-04-01,15538445000105,"48,30256075","0,00",0
2014-05-02,15538445000105,"49,060429769","0,00",0
2014-06-02,15538445000105,"49,09015444","0,00",0
2014-07-01,15538445000105,"50,28599764","0,00",0
2014-08-01,15538445000105,"50,413284885","0,00",0
2014-09-01,15538445000105,"49,940825235","0,00",0
2014-10-01,15538445000105,"47,781553663","0,00",0
2014-11-03,15538445000105,"50,023269124","0,00",0
2014-12-01,15538445000105,"49,530589107","0,00",0
2015-01-02,15538445000105,"51,841107105","0,00",0
2015-02-02,15538445000105,"52,04924884","0,00",0
2015-03-02,15538445000105,"51,056853587","0,00",0
2015-04-01,15538445000105,"51,328112421","0,00",0
2015-05-04,15538445000105,"53,047942708","0,00",0
2015-06-01,15538445000105,"52,253901833","0,00",0
2015-07-01,15538445000105,"52,778328759","0,00",0
2015-08-03,15538445000105,"52,790147226","0,00",0
2015-09-01,15538445000105,"52,878027985","0,00",0
2015-10-01,15538445000105,"49,634250721","0,00",0
2015-11-03,15538445000105,"50,738203029","0,00",0
2015-12-01,15538445000105,"51,040254672","0,00",0
2016-01-04,15538445000105,"48,983741203","0,00",0
2016-02-01,15538445000105,"46,437487466","0,00",0
2016-03-01,15538445000105,"44,65788326","0,00",0
2016-04-01,15538445000105,"57,672911401","0,00",0
2016-05-02,15538445000105,"58,306935525","0,00",0
2016-06-01,15538445000105,"59,973857975","0,00",0
2016-07-01,15538445000105,"60,347700658","0,00",0
2016-08-01,15538445000105,"67,244909299","0,00",0
2016-09-01,15538445000105,"51,939653991","0,00",0
2016-10-03,15538445000105,"52,618161387","0,00",0
2016-11-01,15538445000105,"55,382088494","0,00",0
2016-12-01,15538445000105,"54,817007757","0,00",0
2017-01-02,15538445000105,"55,595012053","0,00",0
2017-02-01,15538445000105,"59,575363348","0,00",0
2017-03-01,15538445000105,"61,559201054","0,00",0
2017-04-03,15538445000105,"68,427870421","0,00",0
2017-05-02,15538445000105,"68,947695239","0,00",0
2017-06-01,15538445000105,"68,246582106","0,00",0
2017-07-03,15538445000105,"69,929547049","0,00",0
2017-08-01,15538445000105,"68,501455234","0,00",0
2017-09-01,15538445000105,"72,1","0,00",0
2014-03-31,15570431000160,"95,6759356","0,00",0
2014-04-30,15570431000160,"95,5503567","0,00",0
2014-05-30,15570431000160,"95,4909289","0,00",0
2014-06-30,15570431000160,"95,5367658","0,00",0
2014-07-31,15570431000160,"95,5309712","0,00",0
2014-08-29,15570431000160,"95,5248332","0,00",0
2014-09-30,15570431000160,"95,6268047","0,00",0
2014-10-31,15570431000160,"95,6209521","0,00",0
2014-11-28,15570431000160,"95,7966718","0,00",0
2014-12-31,15570431000160,"95,8032613","0,00",0
2015-01-30,15570431000160,"98,5544562","0,00",0
2015-02-27,15570431000160,"98,2971283","0,00",0
2015-03-31,15570431000160,"98,330799","0,00",0
2015-04-30,15570431000160,"98,3405918","0,00",0
2015-05-29,15570431000160,"98,3549925","0,00",0
2015-06-30,15570431000160,"97,2483861","0,00",0
2015-07-31,15570431000160,"97,0595309","0,00",0
2015-08-31,15570431000160,"96,8986068","0,00",0
2015-09-30,15570431000160,"97,1056334","0,00",0
2015-10-30,15570431000160,"97,1522051","0,00",0
2015-11-30,15570431000160,"96,9614656","0,00",0
2015-12-31,15570431000160,"86,216325","0,00",0
2016-01-29,15570431000160,"95,4428614","0,00",0
2016-02-29,15570431000160,"95,4072657","0,00",0
2016-03-31,15570431000160,"95,5710407","0,00",0
2016-04-29,15570431000160,"94,979031","0,00",0
2016-05-31,15570431000160,"94,8944434","0,00",0
2016-06-30,15570431000160,"94,5888623","0,00",0
2016-07-29,15570431000160,"94,67240534","0,00",0
2016-08-31,15570431000160,"94,78041713","0,00",0
2016-09-30,15570431000160,"94,66375216","0,00",0
2016-10-31,15570431000160,"94,67435954","0,00",0
2016-11-30,15570431000160,"94,7021512","0,00",0
2016-12-30,15570431000160,"89,35511354","0,00",0
2017-01-31,15570431000160,"89,297212","0,00",0
2017-02-24,15570431000160,"89,30379737","0,00",0
2017-03-31,15570431000160,"89,30679356","0,00",0
2017-04-28,15570431000160,"88,98561241","0,00",0
2017-05-31,15570431000160,"89,08221863","0,00",0
2017-06-30,15570431000160,"89,19542791","0,00",0
2017-07-31,15570431000160,"89,287252","0,00",0
2017-08-31,15570431000160,"89,28240813","0,00",0
2012-11-13,15576907000170,"662,71097995","0,00",0
2012-12-03,15576907000170,"751,03619082","0,00",0
2013-01-02,15576907000170,"761,64149168","0,00",0
2013-02-01,15576907000170,"805,85707097","0,00",0
2013-03-01,15576907000170,"803,17137576","0,00",0
2013-04-01,15576907000170,"790,38223444","0,00",0
2013-05-02,15576907000170,"779,6660588","0,00",0
2013-06-03,15576907000170,"747,61182404","0,00",0
2013-07-01,15576907000170,"693,38440996","0,00",0
2013-08-01,15576907000170,"694,14115062","0,00",0
2013-09-02,15576907000170,"694,24860281","0,00",0
2013-10-01,15576907000170,"673,52479671","0,00",0
2013-11-01,15576907000170,"671,66515869","0,00",0
2013-12-02,15576907000170,"680,37669657","0,00",0
2014-01-03,15576907000170,"663,67443971","0,00",0
2014-02-03,15576907000170,"672,4281752","0,00",0
2014-03-05,15576907000170,"677,60596864","0,00",0
2014-04-01,15576907000170,"674,02431169","0,00",0
2014-05-02,15576907000170,"686,57332399","0,00",0
2014-06-02,15576907000170,"723,52433307","0,00",0
2014-07-01,15576907000170,"737,28693102","0,00",0
2014-08-01,15576907000170,"755,74278704","0,00",0
2014-09-01,15576907000170,"746,01630326","0,00",0
2014-10-01,15576907000170,"756,02776332","0,00",0
2014-11-03,15576907000170,"755,42190078","0,00",0
2014-12-01,15576907000170,"750,93429022","0,00",0
2015-01-02,15576907000170,"729,24362155","0,00",0
2015-02-02,15576907000170,"766,4370537","0,00",0
2015-03-02,15576907000170,"772,29508293","0,00",0
2015-04-01,15576907000170,"766,37288036","0,00",0
2015-05-04,15576907000170,"782,89895611","0,00",0
2015-06-01,15576907000170,"797,34920653","0,00",0
2015-07-01,15576907000170,"789,08538652","0,00",0
2015-08-03,15576907000170,"802,29160723","0,00",0
2015-09-01,15576907000170,"809,76533076","0,00",0
2015-10-01,15576907000170,"808,8754726","0,00",0
2015-11-03,15576907000170,"837,53184066","0,00",0
2015-12-01,15576907000170,"855,66208526","0,00",0
2016-01-04,15576907000170,"850,85408713","0,00",0
2016-02-01,15576907000170,"820,13163788","0,00",0
2016-03-01,15576907000170,"805,13427605","0,00",0
2016-04-01,15576907000170,"871,95643906","0,00",0
2016-05-02,15576907000170,"918,47651342","0,00",0
2016-06-01,15576907000170,"936,21462868","0,00",0
2016-07-01,15576907000170,"940,87104575","0,00",0
2016-08-01,15576907000170,"1062,6587454","0,00",0
2016-09-01,15576907000170,"1106,4667903","0,00",0
2016-10-03,15576907000170,"1198,6268589","0,00",0
2016-11-01,15576907000170,"1253,3784191","0,00",0
2016-12-01,15576907000170,"1145,4623115","0,00",0
2017-01-02,15576907000170,"1166,8752894","0,00",0
2017-02-01,15576907000170,"1210,1964426","0,00",0
2017-03-01,15576907000170,"1227,2517273","0,00",0
2017-04-03,15576907000170,"1240,38208","0,00",0
2017-05-02,15576907000170,"1247,686462","0,00",0
2017-06-01,15576907000170,"1295,0488952","0,00",0
2017-07-03,15576907000170,"1292,4509795","0,00",0
2017-08-01,15576907000170,"1301,1459188","0,00",0
2017-09-01,15576907000170,"1228,01","0,00",0
2012-12-25,15769670000144,"51,779030837","0,00",0
2013-01-02,15769670000144,"52,452158238","0,00",0
2013-02-01,15769670000144,"54,733034849","0,00",0
2013-03-01,15769670000144,"53,017829304","0,00",0
2013-04-01,15769670000144,"52,756657731","0,00",0
2013-05-02,15769670000144,"51,943321551","0,00",0
2013-06-03,15769670000144,"51,668600974","0,00",0
2013-07-01,15769670000144,"44,601402546","0,00",0
2013-08-01,15769670000144,"44,927662956","0,00",0
2013-09-02,15769670000144,"46,994108844","0,00",0
2013-10-01,15769670000144,"50,944338283","0,00",0
2013-11-01,15769670000144,"54,453568236","0,00",0
2013-12-02,15769670000144,"53,709378726","0,00",0
2014-01-02,15769670000144,"56,122652797","0,00",0
2014-02-03,15769670000144,"56,718193832","0,00",0
2014-03-05,15769670000144,"55,20074594","0,00",0
2014-04-01,15769670000144,"56,444136237","0,00",0
2014-05-02,15769670000144,"61,559477428","0,00",0
2014-06-02,15769670000144,"63,124298677","0,00",0
2014-07-01,15769670000144,"63,810237858","0,00",0
2014-08-04,15769670000144,"61,866807885","0,00",0
2014-09-01,15769670000144,"61,07676024","0,00",0
2014-10-01,15769670000144,"62,453051783","0,00",0
2014-11-03,15769670000144,"57,8159665","0,00",0
2014-12-01,15769670000144,"53,8485075","0,00",0
2015-01-02,15769670000144,"52,633879511","0,00",0
2015-02-02,15769670000144,"53,919161858","0,00",0
2015-03-02,15769670000144,"54,613264585","0,00",0
2015-04-01,15769670000144,"54,918011934","0,00",0
2015-05-04,15769670000144,"55,640701505","0,00",0
2015-06-01,15769670000144,"56,355612707","0,00",0
2015-07-01,15769670000144,"59,191890808","0,00",0
2015-08-03,15769670000144,"60,404167992","0,00",0
2015-09-01,15769670000144,"58,340814878","0,00",0
2015-10-01,15769670000144,"59,118249427","0,00",0
2015-11-03,15769670000144,"58,66275304","0,00",0
2015-12-01,15769670000144,"57,856087167","0,00",0
2016-01-04,15769670000144,"56,469566862","0,00",0
2016-02-02,15769670000144,"50,442896547","0,00",0
2016-03-01,15769670000144,"54,05385547","0,00",0
2016-04-05,15769670000144,"54,498093551","0,00",0
2016-05-03,15769670000144,"55,149354157","0,00",0
2016-06-03,15769670000144,"58,835158732","0,00",0
2016-07-01,15769670000144,"59,501560124","0,00",0
2016-08-02,15769670000144,"62,019544657","0,00",0
2016-09-01,15769670000144,"64,515039622","0,00",0
2016-10-03,15769670000144,"68,674709599","0,00",0
2016-11-04,15769670000144,"71,360490011","0,00",0
2016-12-01,15769670000144,"68,654383015","0,00",0
2017-01-02,15769670000144,"87,595270208","0,00",0
2017-02-01,15769670000144,"86,945110195","0,00",0
2017-03-01,15769670000144,"84,528539268","0,00",0
2017-04-03,15769670000144,"82,984906433","0,00",0
2017-05-02,15769670000144,"71,626944967","0,00",0
2017-06-01,15769670000144,"69,957719688","0,00",0
2017-07-03,15769670000144,"68,753280523","0,00",0
2017-08-01,15769670000144,"67,105263789","0,00",0
2017-09-04,15769670000144,69,"0,00",0
2012-12-07,15799397000109,"67,723520478","0,00",0
2013-01-02,15799397000109,"71,502962798","0,00",0
2013-02-01,15799397000109,"72,361305954","0,00",0
2013-03-01,15799397000109,"70,903958548","0,00",0
2013-04-01,15799397000109,"71,652400828","0,00",0
2013-05-02,15799397000109,"68,312585342","0,00",0
2013-06-03,15799397000109,"69,942166739","0,00",0
2013-07-01,15799397000109,"63,376455033","0,00",0
2013-08-01,15799397000109,"65,341649646","0,00",0
2013-09-02,15799397000109,"62,623213824","0,00",0
2013-10-01,15799397000109,"63,166847819","0,00",0
2013-11-01,15799397000109,"64,046553295","0,00",0
2013-12-02,15799397000109,"61,009257778","0,00",0
2014-01-02,15799397000109,"57,749993367","0,00",0
2014-02-03,15799397000109,"45,280170595","0,00",0
2014-03-05,15799397000109,"50,028015407","0,00",0
2014-04-01,15799397000109,"50,584169854","0,00",0
2014-05-02,15799397000109,"48,618373927","0,00",0
2014-06-02,15799397000109,"49,668490668","0,00",0
2014-07-01,15799397000109,"49,312885041","0,00",0
2014-08-01,15799397000109,"48,785492683","0,00",0
2014-09-01,15799397000109,"49,227864253","0,00",0
2014-10-01,15799397000109,"48,692287187","0,00",0
2014-11-03,15799397000109,"45,28458947","0,00",0
2014-12-01,15799397000109,"39,477757102","53885,92",1
2015-01-02,15799397000109,"36,42187592","53885,92",1
2015-02-02,15799397000109,"35,1624223","53885,92",1
2015-03-02,15799397000109,"34,391430532","53885,92",1
2015-04-01,15799397000109,"31,007244668","53885,92",1
2015-05-04,15799397000109,"31,830418672","53885,92",1
2015-06-01,15799397000109,"34,760767005","53885,92",1
2015-07-01,15799397000109,"39,20224588","53885,92",1
2015-08-03,15799397000109,"40,7657191","53885,92",1
2015-09-01,15799397000109,"43,863114423","53885,92",1
2015-10-01,15799397000109,"46,960509747","53885,92",1
2015-11-03,15799397000109,"46,460929856","53885,92",1
2015-12-01,15799397000109,"48,45924942","53885,92",1
2016-01-04,15799397000109,"46,960509747","53885,92",1
2016-02-01,15799397000109,"46,760677791","53885,92",1
2016-03-01,15799397000109,"46,960509747","53885,92",1
2016-04-01,15799397000109,"52,955468438","53885,92",1
2016-05-05,15799397000109,"59,45000702","53885,92",1
2016-06-01,15799397000109,"57,951267347","53885,92",1
2016-07-01,15799397000109,"61,847990497","53885,92",1
2016-08-01,15799397000109,60,"53885,92",1
2016-09-01,15799397000109,"69,4","53885,92",1
2016-10-03,15799397000109,66,"53885,92",1
2016-11-01,15799397000109,"69,25","53885,92",1
2016-12-01,15799397000109,"67,5","53885,92",1
2017-01-02,15799397000109,"67,67","53885,92",1
2017-02-01,15799397000109,69,"53885,92",1
2017-03-01,15799397000109,"71,01","53885,92",1
2017-04-03,15799397000109,74,"53885,92",1
2017-05-02,15799397000109,"75,9","53885,92",1
2017-06-01,15799397000109,"80,1","53885,92",1
2017-07-03,15799397000109,"83,98","53885,92",1
2017-08-01,15799397000109,"83,98","53885,92",1
2017-09-01,15799397000109,85,"53885,92",1
2014-08-14,16543264000121,"674,400467","0,00",0
2014-09-01,16543264000121,"670,436797","0,00",0
2014-10-01,16543264000121,"663,993985","0,00",0
2014-11-03,16543264000121,"656,636702","0,00",0
2014-12-01,16543264000121,"649,515283","0,00",0
2015-01-02,16543264000121,"642,943597","0,00",0
2015-02-02,16543264000121,"636,581534","0,00",0
2015-03-02,16543264000121,"630,403462","0,00",0
2015-04-01,16543264000121,"623,86588","0,00",0
2015-05-04,16543264000121,"617,665425","0,00",0
2015-06-01,16543264000121,"611,553228","0,00",0
2015-07-01,16543264000121,"605,417088","0,00",0
2015-08-03,16543264000121,"599,375644","0,00",0
2015-09-01,16543264000121,"593,430532","0,00",0
2015-10-01,16543264000121,"587,064132","0,00",0
2015-11-03,16543264000121,"580,757741","0,00",0
2015-12-01,16543264000121,"574,594232","0,00",0
2016-01-04,16543264000121,"568,430216","0,00",0
2016-02-01,16543264000121,"562,193101","0,00",0
2016-03-01,16543264000121,"556,186451","0,00",0
